Date,%Gap_INTC,%Gap_NVDA,%Gap_AVGO,%Gap_TXN,%Gap_QCOM,%Gap_MU,%Gap_ADI,%Gap_AMD,%Gap_NXPI,%Gap_XLNX,%Gap_MCHP,%Gap_STM,%Gap_MRVL,%Gap_MXIM,%Gap_SWKS,%Gap_QRVO,%Gap_ON,%Gap_MPWR,%Gap_CREE,%Gap_IIVI,%Gap_VSH,%Gap_LSCC,%Gap_TSM,%Gap_ASML,%Gap_AMAT,%Gap_LRCX,%Gap_KLAC,%Gap_ASX,%Gap_TER,%Gap_AMKR,%Gap_QQQ,%Gap_SPY,%Gap_SOXL,%Gap_TLT
2019-01-03,-1.9753616588909007,-1.7838848280681274,-3.530431597244544,-2.773949393162235,-2.5261336661911242,-2.8396955883229964,-3.4101494036516313,-2.177375725296398,-2.2924180310365765,-2.10708331975386,-1.8219978278412918,-8.369720798304542,-2.1818218809185606,-2.202987664286519,-4.649788221431616,-5.279502331030673,-3.337314364573876,-1.5159389838788733,-1.7126574810258741,-3.068257461486208,-1.6365633149892942,-1.2931056335432467,-3.2311070382939406,-3.269354133447724,-2.2401433998045484,-2.2415083406436462,-2.7499723894984087,-2.997278780045276,-2.551983212928194,-2.0989484990138694,-1.4721066034456802,-0.779437607054893,-6.781256436611558,0.1146126794102225
2019-01-04,3.034386206315866,2.3048711828065205,1.4418022495085456,1.181371606891486,1.4362643197535363,2.129031765845514,0.9042434004511484,2.9325514508715074,1.9313594081871235,2.1775540260253816,1.5832374194654246,2.154103027801449,2.282807181693495,0.2085473879666391,0.724635404913258,1.5097055388253091,1.2140609500887678,1.813830411225838,1.8392531304979425,3.093477079268166,2.1621658774748997,1.1747419145117224,0.2910316424469869,2.0111060184188307,2.282807181693495,1.8688683156003871,1.6781289854051928,-0.28168987598806056,2.0945909591031353,2.053714312919078,1.6820110068600385,1.3840504201712176,4.976534263169151,-0.9713490114487234
2019-01-07,-0.2541354160944502,1.6961579537291085,0.18007896781682156,-0.10764098221597085,-0.37102312744526483,3.0581039041850735,-0.18140225111880562,2.3157922845137557,0.21206582979603783,-0.32018157697889227,0.11591682246615209,2.6984062588886606,0.184733294755719,-0.459447734572075,-0.9115225857591841,0.016847122133065887,0.8484811493844696,-0.017690371539620546,0.12156390897668698,-0.16191463218715058,-0.05854934968677982,0.7299298019121222,0.11437546306515918,1.5772003376800463,0.2967313704962234,0.2969749886713838,-0.032865725836155185,1.4285700661795353,0.3536935744491711,0.45454864002790707,0.24963156904170056,0.11886487280926587,1.964242437287481,0.417657958956106
2019-01-08,0.7588545969073601,2.2942877858815125,0.8950352639098198,0.8042350647941618,0.4783849474367408,1.6176448148839822,1.2738824303046412,3.014102325871197,0.5920233332393168,1.4483014610341338,1.0981258520367896,2.4446118494578846,1.2040869851996396,0.652427845810817,0.7132874859825102,0.4182000754516249,0.8823506972369025,1.0943529596462032,1.7042704922543777,0.5952397669281898,0.8670608814685307,-0.7183935411037181,-0.34061576339479976,0.5774501448418243,1.224495606369478,0.6748528155036257,0.9611224668617585,-0.2832858511134722,0.3210285158727228,0.7132626571351842,0.9171971546783165,0.9591958465958469,3.032827501959765,-0.04927930890658252
2019-01-09,0.46082404329928955,1.4803633256979165,0.9954635370087836,0.7099023287114788,0.5540617593683543,3.6455230617884604,0.6804338873654664,0.6746958537274268,1.3212905214257826,0.8631396712038673,1.7680933822844327,4.417364193836882,0.7189869864887237,1.0638273435235215,1.104465705995773,0.8421761984089813,1.6323974333131448,0.9912718639717134,0.4731840455577119,0.0,0.9169045296084983,0.5706128466048116,1.1162084134931112,3.496772663053381,1.2458214807447041,1.2999445945350037,0.9217645041174024,1.994300097805958,0.7472369626558124,1.1379789661234552,0.3886629266436988,0.30767168233188524,2.874751185325447,-0.13999684469905446
2019-01-10,-0.5415503658049285,-0.5470604357412675,-0.2882862833349215,-0.49874868889594304,-0.741921885027828,-0.5079015579874371,-0.5835264614720383,-2.1297686666745044,-1.0507930218051411,-0.6303439685700536,-0.5405353209792461,-0.5759533601776639,-0.6436548236946938,-0.4494812399190591,-0.280694983828254,0.9263813921025985,-1.12295823463261,-0.9183361388895127,-0.7920805375323818,-0.6088187443897024,-0.505334953883627,-0.41096176745892277,-0.42123426932854896,-1.0004940468525,-0.6413918685110523,-0.6319469875759548,-1.0055652627835814,0.2732237767416967,-0.8463964294433166,-0.8415139104699001,-0.7586128374211301,-0.6628644598156612,-3.116939940492392,0.03299316746302216
2019-01-11,-0.9472876568387821,-0.6197024877510994,-0.036073899943257375,-0.7061015480831421,-0.5809824309682377,-1.3645270970451127,-0.6094130592571737,-1.3677834898393282,-0.9621350178823173,-0.2655809293678132,-0.31324130065339756,-0.4255348793859041,-0.5844557446083681,-0.6380545693463698,-0.40822101508435765,-0.2586483120488932,0.11179686107336928,0.048861925357444186,-0.38876956402127544,-0.8886233767055336,-0.589805390095757,-0.5509702125222425,0.0823794494853196,-0.6826152181201708,-0.9781362744694572,-0.4288651480705132,-0.7042962748510115,0.0,-0.8082012319919261,-0.2713701660389833,-0.5890358106600732,-0.46353993525860016,-1.5485169987119936,0.30715818478677437
2019-01-14,-0.9605583849820835,-1.4177253137084167,-0.9817642343299673,-1.2983049263030808,-0.8347818125849185,-3.582330355341027,-1.5323087839527552,-1.5293604651709867,-1.4846505477315655,-1.1108606766128508,-0.8556930587542533,-0.7112402452720037,-1.1540724975184313,-1.2296661338888002,-0.5141288177891543,-1.3973926971874688,-2.0551604406192214,-1.465732239399676,-0.8924818771487711,-0.7523209661426661,-1.0138769283788545,0.2702700090373407,-1.3111159088607451,-1.185037722697839,-1.696377726554418,-1.2906811480631948,-1.2868223972997315,-1.8666648864746214,-3.773588467697701,-0.9395932431725035,-0.846350482101381,-0.8186058942122323,-3.7237385763770123,-0.02480673052275768
2019-01-15,0.7445721235012026,0.8774209279501982,0.7533780150813177,0.685140683244606,0.034904813315836766,1.0095249705893306,0.182861328125,1.0380672099514587,0.29257820347704727,0.6846320266085093,0.6734913986898282,1.8089725435640092,0.05867559269958025,0.6846680284260619,0.45355551559471713,0.3269054624743539,0.6211214908983601,0.2407845480312429,0.36558746009744625,0.0,0.054055291253186435,0.6747664205732257,0.7830050535140394,0.14493397441592754,0.6792662081819946,0.633778177637847,0.8547018423877537,1.369861671503624,0.1270273604893295,0.5427403320779304,0.458338486819068,0.16317538371940682,0.7015559041210118,0.06639624786793867
2019-01-16,0.0,0.7339735366345344,0.276822488085187,0.051216893541473636,0.03588813552477072,0.14709983698593068,-0.011416660382133301,0.09813767707201196,0.5507881476324494,0.31794860041470246,0.3066200786414491,1.0737266690273135,0.0,-0.01934285509543376,0.0,0.08122033129491268,0.3363198734820595,0.45661901612911404,0.20969237093322077,0.20791064249615732,0.21691435477368148,0.0,-0.3884555662930648,-0.037679809209071866,0.5036982783564604,0.09999956403459823,-0.648506804897359,0.2652517377678936,0.031451152076951185,0.9497988161239543,0.16626986424019538,0.18435969176016037,1.2280099811369847,-0.37487885221976036
2019-01-17,-0.27010402083981944,-0.8935782476340368,-0.6515690939740869,-1.080575735462797,-0.5427885554113461,-1.0422938348225024,-0.5632159353672773,-1.2164205610060592,0.7148394360052123,0.9503819545297002,-0.7325559914015872,-1.7680339033234602,-0.7211474536436321,0.07682885089317577,-0.7558201299347724,-0.8467683749482785,-1.0777007132921852,-0.5025544769769479,-0.7133868100638534,-0.4753412006459372,-1.0598874088210068,-0.13850072486514983,-2.020205479891941,-0.953713130494663,-0.41616941792075246,-0.5621612823761262,-0.5386959858195254,0.5319143876925793,-0.8199253517497556,-0.9628634366578774,-0.3202982771244115,-0.37167644258926924,-1.4402368893173976,0.049931388785958666
2019-01-18,1.32040308134976,1.324805227171104,1.488271266402989,0.9226999358533133,1.1320046132971695,1.0330533148963812,0.9008029205608279,0.592596736955054,1.1498656420616602,0.9323510735784308,0.8273108874513544,1.3446537780924872,0.9685220519283518,0.8157850742639284,0.3911404856375306,0.4819264852378263,0.44893336181869015,0.9543215199894807,0.5166356750429715,0.8069350422934335,0.5910730757404942,0.2743481622931302,-0.13777689666343818,1.0410051158690734,1.215976137269017,1.0792881197685822,1.2268611839355907,0.2645500142578096,0.7162863215959843,0.9695314916279082,0.7028013580443088,0.768185122030278,2.981471088943383,-0.29121066345450997
2019-01-22,-0.46757379275761324,-0.7774077734359959,-1.081208206820296,-0.9957733675343855,-0.5427885554113461,-1.4261698698853211,-0.8647120296076625,-1.3962489606924566,-0.7550446880046069,-0.8447319444930528,-0.9531142060624405,-1.6494829413885002,-0.7108941815807079,-0.858047153955529,-0.4994983240266246,-1.248415164458799,-1.2493185450441984,-1.0178702229988248,-0.9502150091356524,-1.8911775716659978,-1.1615692423425343,-0.8064508376086847,-0.9229102909327939,-1.1063325663923806,-1.09212937453705,-0.813281547558661,-0.5745357071670639,-0.7832890858322074,-1.306991748427568,-0.6675529429320762,-0.7201225061459909,-0.615471058864685,-2.831060017289689,0.6273001131774374
2019-01-23,0.2900339513585404,1.4989552083731845,0.48395213080129634,0.2587455939695094,-2.5234900045658324,0.708596652008891,0.3029331098185166,1.3663990619242359,1.163239146464703,0.6080741518128785,2.3676493376847336,0.6410267295756618,0.4201662392877645,0.3854321936634121,0.3338109179180354,0.2583142572804698,0.9009000301245093,0.44634920743029094,0.5302226763720977,0.9843233652508135,0.33039353770110014,0.1386928154198422,0.4399226068490232,2.4012550664919674,0.7839734858592025,0.5575800862821112,0.8475495368382057,0.2688169458695616,1.2893077271973052,0.8241750144279383,0.5125366299503434,0.43750455685539136,1.9262959032488087,-0.4070827299021598
2019-01-24,1.5853194785179932,2.284147508516314,1.3863029964750044,2.586659625049901,0.34769229975694843,3.1249989555261144,1.8793587187425358,1.3131325196982098,3.307985500476184,9.547733256269778,1.425494284417998,8.368789500546583,1.9184633631267194,1.383819407256284,1.3036576282494774,0.5814902459034827,2.668934111667278,0.7355376612398314,0.6945944910823519,0.4018580347669505,0.5058923024602331,0.8230444868793784,1.0687842469422901,3.337036654978175,5.450302701941849,7.837506657170924,3.1246628135662515,0.26737942346945315,8.675228409924737,2.6798314969162162,0.32685710715180366,-0.0759318948599729,6.244992780768924,0.4903623410751524
2019-01-25,-5.848070630164857,-1.5205232844447545,0.6146938758495751,0.7150586571846644,0.2361718729412151,4.099480715344873,1.1081826403776236,0.6714598901056177,1.602372076108123,-0.13200018185094511,0.7266696546191489,3.7131938644672484,1.8285696847098216,1.2467918844170658,1.9420257519033515,1.5146659097459867,0.5265949587941379,2.160875527153232,0.8853207903594109,0.02985464625887039,1.4838302429468788,0.5319143876925793,0.9564309675588573,2.551813483204942,1.8773111850919153,1.1352368893916676,1.8618392654482188,3.412076545756531,-0.6104362239578647,0.8130073421291051,0.8026945974816452,0.781634473158078,1.0158336442811788,-0.4293652628522004
2019-01-28,-1.9345234474936763,-14.736179671652588,-2.3811319044112316,-2.423145599035704,-1.910330520099402,-5.1591333900577006,-2.784889189818731,-7.341543948686495,-1.888785371539619,-2.6094090886499655,-3.013767069268716,-4.138772322247395,-3.3925641955836796,-3.038917843542895,-1.669655118105594,-2.4939162657734766,-3.8767428136709117,-1.9967871442811975,-2.4990050918114894,-1.9717427250477764,-3.318017424539991,-1.7994902255433456,-3.1987447305367422,-2.785009660905249,-4.00612337290109,-3.317424201421541,-2.2487412891035627,0.0,-2.013610009433461,-2.3225784301757697,-1.2897303679941459,-0.899234006259466,-11.127434714687993,0.008298462069002187
2019-01-29,0.1498601930983449,-1.3477289213712944,-0.10088521732231068,0.1753022055325296,-0.29620401459227186,0.525202044709711,0.986240754041903,0.39643172693877415,-0.2801838464901046,0.5852225549346401,0.9594973745375778,-0.4990697065098762,0.3267944659465754,0.5036018015800129,-0.27514729800420334,0.015366625892210512,-0.05086586449364744,-0.1793199262353035,-2.4939163622205127,0.4184082291663842,0.5753069988219729,0.39629765245574133,-0.40063492703930825,0.16652802474070572,1.4728673994499542,1.9751889844148274,0.7081050536409912,-1.2820561413384655,-0.02720189313556803,0.25542760052858976,0.05517524220088409,0.0606625933368784,0.5670646284722822,0.09965543853335175
2019-01-30,0.30081518456036144,2.332820610217013,1.3817935470770757,1.0936586277019187,0.5667991308668294,2.4338054620670744,0.5772575469149408,11.636362447367086,1.0613525598114202,1.910598755778888,0.6919147899593748,2.0952376108320934,1.7098807922829715,-1.145873178175019,1.9849009655759036,1.4137570112140474,0.9803949550331222,1.2336873042648353,1.145124017772996,0.823423147987215,1.0587653224014835,1.1936359820056581,1.3212208038647195,0.3092567918476942,1.0732980084384698,1.4788696899087515,2.9606946790883644,1.8229211777604881,1.3208572928477156,1.2853457832365756,1.1326276470319359,0.6415862791505808,5.3954590836599365,-0.148736002453107
2019-01-31,-1.7669333959005729,-0.09462470586654297,-0.09600832973679815,-1.0965368643770912,2.053024978246264,-1.5951898106088866,-0.2727040365976964,-0.3031602181101471,-0.5357970977686196,-0.186037464194112,-0.17393389658847855,-2.2881872839414465,-0.3810647739511634,-0.3672434195770603,-0.36525520800112127,-0.0915573931198266,-0.848303735167129,-0.17355728699554712,-0.8498546833399767,13.562386855367329,0.46511705846824963,0.0,-0.1872650958373586,-1.3996250879668877,-0.808080068572058,-0.7722413397240581,-0.5284064637195953,0.763358037663473,-0.9214095895075775,-0.378306855240812,0.6156472220861219,-0.026151734117704446,-0.3385072966171993,0.5126955635635445
2019-02-01,-0.12732928682889114,0.5217391304347827,0.33550564640612557,-0.12911924217713777,0.12116593848215261,0.23547919862213912,0.3135722806796042,0.819339468208367,0.12639390083242194,-0.4198688676544632,0.21151942657180284,0.06313275748423608,0.10792525458162519,0.5343668934608685,0.383349912085435,0.1682995858695366,0.04989182173867193,-0.007897050433600667,0.6345423218079502,0.1317155907967311,-1.0769183819110577,0.0,0.3455637209097448,1.00553877570164,0.0,0.36560626871862795,0.3471922188623099,-0.25062632680088337,0.6946373668817517,0.25000572204592064,-0.49357862332260855,0.08150306622926118,0.15973798910645828,-0.17666942899290547
